project_short_name,case_barcode,sample_barcode,sample_type_name,CD274_counts,PDCD1LG2_counts,PDCD1_counts,HLA_A_counts,HLA_B_counts,HLA_C_counts,B2M_counts,GJA1_counts,GJB2_counts,GJA5_counts,GJB6_counts,ARNTL_counts,CLOCK_counts,PER1_counts,PER2_counts,CRY1_counts,CRY2_counts,MYC_counts,TP53_counts,CDH1_counts,VIM_counts
TCGA-SKCM,TCGA-D3-A8GD,TCGA-D3-A8GD-06A,Metastatic,681,552,1474,222290,267486,213098,144645,724,46,242,4,434,919,5386,265,625,1221,6721,3586,10572,55646
TCGA-SKCM,TCGA-D3-A8GE,TCGA-D3-A8GE-06A,Metastatic,224,178,217,23495,46293,26354,101010,4442,38977,476,88,1590,2637,2075,1114,1858,2044,1048,2447,92,78994
TCGA-SKCM,TCGA-D3-A8GI,TCGA-D3-A8GI-06A,Metastatic,17,12,16,54597,15352,23292,20091,395,177,187,1,100,248,9706,282,197,997,2040,930,694,49313
TCGA-SKCM,TCGA-D3-A8GJ,TCGA-D3-A8GJ-06A,Metastatic,1582,400,1156,373857,460619,145085,385482,415,8919,50,1,457,1183,2134,323,569,503,2412,3505,14545,80490
TCGA-SKCM,TCGA-D3-A8GK,TCGA-D3-A8GK-06A,Metastatic,22,12,12,14093,5413,9194,19014,254,309,46,2,215,1032,5014,330,613,758,11562,3434,15401,269936
TCGA-SKCM,TCGA-D3-A8GL,TCGA-D3-A8GL-06A,Metastatic,61,11,1,95112,27494,28746,80670,805,52,238,0,361,2596,2005,775,736,1567,20019,2182,30,91721
TCGA-SKCM,TCGA-D3-A8GM,TCGA-D3-A8GM-06A,Metastatic,703,271,264,141355,121685,83209,306541,869,132,247,2,776,2503,1626,362,1816,1154,2700,2775,23772,110805
TCGA-SKCM,TCGA-D3-A8GN,TCGA-D3-A8GN-06A,Metastatic,444,266,471,180010,333227,127626,190918,607,12829,177,3,247,1028,2493,422,344,787,1318,1758,2842,108010
TCGA-SKCM,TCGA-D3-A8GO,TCGA-D3-A8GO-06A,Metastatic,80,67,288,63654,86644,34642,93765,684,227,268,5,266,1811,2481,210,575,640,966,3580,1047,95261
TCGA-SKCM,TCGA-D3-A8GP,TCGA-D3-A8GP-06A,Metastatic,46,19,62,111823,133714,91479,140870,322,96,37,0,142,2092,1276,476,486,621,9383,2690,1583,63968
TCGA-SKCM,TCGA-D3-A8GQ,TCGA-D3-A8GQ-06A,Metastatic,59,64,50,10924,14024,13350,27198,394,133,167,1,397,815,1274,531,680,785,453,5109,51,60535
TCGA-SKCM,TCGA-D3-A8GR,TCGA-D3-A8GR-06A,Metastatic,187,13,7,99573,30732,55620,28732,168,41,66,1,133,665,5300,154,459,362,1491,1633,54,37998
TCGA-SKCM,TCGA-D3-A8GS,TCGA-D3-A8GS-06A,Metastatic,265,88,446,79061,107533,78663,164382,158,10,124,0,341,1453,4506,190,272,441,3182,3453,422,43908
TCGA-SKCM,TCGA-D3-A8GV,TCGA-D3-A8GV-06A,Metastatic,130,26,71,55894,18923,27815,69037,409,187,85,1,554,898,4227,52,473,447,4689,4716,6838,145861
TCGA-SKCM,TCGA-D9-A148,TCGA-D9-A148-06A,Metastatic,917,161,205,142814,73700,99794,86373,1643,315,736,439,477,1537,2322,542,1102,2784,6135,3073,29406,140467
TCGA-SKCM,TCGA-D9-A149,TCGA-D9-A149-06A,Metastatic,650,578,409,253429,223600,227578,723344,814,160,62,12,549,3976,2120,396,1192,2631,11681,10077,8571,167255
TCGA-SKCM,TCGA-D9-A1JW,TCGA-D9-A1JW-06A,Metastatic,547,419,537,128271,188900,104492,152193,372,115,231,12,424,1450,3280,429,753,1927,5080,2589,52003,197722
TCGA-SKCM,TCGA-D9-A1JX,TCGA-D9-A1JX-06A,Metastatic,467,346,911,243996,204106,129768,427140,860,55201,2777,5704,388,2708,3167,692,1340,957,4540,5763,23120,124241
TCGA-SKCM,TCGA-D9-A1X3,TCGA-D9-A1X3-06A,Metastatic,60,45,2,46115,26750,22357,69365,572,206,156,2,438,4243,4356,730,1912,2603,14226,9047,35147,174199
TCGA-SKCM,TCGA-D9-A3Z1,TCGA-D9-A3Z1-06A,Metastatic,291,221,465,69639,110916,49056,228267,564,201,169,6,589,2030,1380,170,1031,718,1792,1505,1710,52916
TCGA-SKCM,TCGA-D9-A3Z3,TCGA-D9-A3Z3-06A,Metastatic,386,255,663,60332,117128,78021,128064,855,487,240,79,417,831,4393,445,665,517,4266,4352,22866,69305
TCGA-SKCM,TCGA-D9-A3Z4,TCGA-D9-A3Z4-01A,Primary Tumor,332,154,169,92451,152529,101803,274832,626,3291,92,1054,301,2433,1465,547,1122,1020,13181,5382,278,77176
TCGA-SKCM,TCGA-D9-A4Z2,TCGA-D9-A4Z2-01A,Primary Tumor,100,67,16,32024,16630,17020,85328,1663,8698,599,1264,322,2261,2121,928,1534,2619,7618,7869,5860,46463
TCGA-SKCM,TCGA-D9-A4Z3,TCGA-D9-A4Z3-01A,Primary Tumor,52,78,80,6100,10933,6782,37487,668,30,91,0,194,1867,677,325,1123,1274,23101,1740,82,92895
TCGA-SKCM,TCGA-D9-A4Z5,TCGA-D9-A4Z5-01A,Primary Tumor,108,130,21,58378,47669,38305,73275,617,84,62,0,222,1632,3033,877,1630,2022,9433,3151,54,144538
TCGA-SKCM,TCGA-D9-A4Z6,TCGA-D9-A4Z6-06A,Metastatic,105,29,51,54503,17693,44853,63350,1226,4637,165,37,246,1483,2486,312,829,559,39929,4180,29737,36768
TCGA-SKCM,TCGA-D9-A6E9,TCGA-D9-A6E9-06A,Metastatic,1835,481,5071,261564,388372,315120,301361,259,525,268,2,404,275,1073,372,432,1526,2300,3979,23509,105611
TCGA-SKCM,TCGA-D9-A6EA,TCGA-D9-A6EA-06A,Metastatic,125,27,32,109665,111159,57595,192461,336,5,58,0,516,2382,4139,387,558,1075,7171,467,377,35193
TCGA-SKCM,TCGA-D9-A6EC,TCGA-D9-A6EC-06A,Metastatic,305,257,40,191223,33896,83722,93385,411,67,49,0,1310,2629,1882,207,407,1524,6328,615,1586,182226
TCGA-SKCM,TCGA-D9-A6EG,TCGA-D9-A6EG-06A,Metastatic,44,22,5,47009,11155,6966,36148,2642,410,196,7,581,4638,6645,373,1096,2753,3073,4465,57915,73338
TCGA-SKCM,TCGA-DA-A1HV,TCGA-DA-A1HV-06A,Metastatic,493,414,934,435133,501762,424071,320256,450,393,143,143,291,2155,2305,571,1044,971,6068,3210,703,80980
TCGA-SKCM,TCGA-DA-A1HW,TCGA-DA-A1HW-06A,Metastatic,899,496,1078,123656,141163,129591,187804,1446,3872,473,194,489,5190,1592,815,1845,1555,7813,4357,36889,60967
TCGA-SKCM,TCGA-DA-A1HY,TCGA-DA-A1HY-06A,Metastatic,500,126,47,161700,257497,122102,371860,4215,29786,1173,2,1301,4791,1382,660,1426,2290,3673,4172,4,404029
TCGA-SKCM,TCGA-DA-A1I0,TCGA-DA-A1I0-06A,Metastatic,54,45,257,169601,74887,55007,44661,848,6,552,6,190,297,3632,315,247,1343,3179,6842,9047,109122
TCGA-SKCM,TCGA-DA-A1I1,TCGA-DA-A1I1-06A,Metastatic,858,399,462,178765,281535,156411,234652,1249,777,193,69,399,5167,7710,547,360,1278,11353,3800,58,119391
TCGA-SKCM,TCGA-DA-A1I2,TCGA-DA-A1I2-06A,Metastatic,423,383,226,304170,511387,357793,469889,7965,1254,168,509,806,5600,1230,531,2773,2104,18624,10521,87213,109213
TCGA-SKCM,TCGA-DA-A1I4,TCGA-DA-A1I4-06A,Metastatic,203,262,22,70930,54292,26029,121946,2824,1541,689,4,570,2680,2294,307,1126,1041,6900,3486,143,100824
TCGA-SKCM,TCGA-DA-A1I5,TCGA-DA-A1I5-06A,Metastatic,1458,294,347,219699,168659,88293,240177,2980,1550,315,18,533,2169,1141,401,1298,928,5870,2575,12960,71932
TCGA-SKCM,TCGA-DA-A1I7,TCGA-DA-A1I7-06A,Metastatic,95,123,126,95042,399603,239994,251160,3508,208,1139,1,693,3039,5175,680,1790,1924,5508,6376,26,108930
TCGA-SKCM,TCGA-DA-A1I8,TCGA-DA-A1I8-06A,Metastatic,98,76,17,39301,38890,23018,181120,2053,470,1346,50,465,2917,6307,348,825,1572,2978,4832,105,63563
TCGA-SKCM,TCGA-DA-A1IA,TCGA-DA-A1IA-06A,Metastatic,145,12,31,51417,55166,48971,32455,57,12,35,3,256,325,13121,257,282,2370,2651,7870,26578,97600
TCGA-SKCM,TCGA-DA-A1IB,TCGA-DA-A1IB-06A,Metastatic,1046,787,1326,140251,234280,134304,339014,1960,987,147,203,579,2183,2374,631,848,1311,5288,3604,7569,72292
TCGA-SKCM,TCGA-DA-A1IC,TCGA-DA-A1IC-06A,Metastatic,316,57,58,71921,85261,60211,85867,2173,703,333,193,370,1938,3701,232,432,1528,5453,4275,17879,67338
TCGA-SKCM,TCGA-DA-A3F2,TCGA-DA-A3F2-06A,Metastatic,95,112,1571,106107,162126,109304,124248,2917,649,431,1,120,160,961,463,150,1958,367,2407,53,62595
TCGA-SKCM,TCGA-DA-A3F3,TCGA-DA-A3F3-06A,Metastatic,472,274,164,159183,102470,76538,117910,4410,165,68,80,646,2908,4907,1994,1551,2328,21429,4387,373,140111
TCGA-SKCM,TCGA-DA-A3F5,TCGA-DA-A3F5-06A,Metastatic,103,46,56,38697,23344,28074,48051,1128,126,384,0,761,3967,5919,124,621,482,6318,2920,2,155137
TCGA-SKCM,TCGA-DA-A3F8,TCGA-DA-A3F8-06A,Metastatic,3710,837,3741,168809,463848,243407,596591,634,2548,261,77,769,1935,3399,790,1261,2593,2033,4547,32399,140076
TCGA-SKCM,TCGA-DA-A95V,TCGA-DA-A95V-06A,Metastatic,803,94,251,121870,90963,69322,80975,941,119,67,5,79,1479,2364,169,328,1837,1500,2196,14532,83428
TCGA-SKCM,TCGA-DA-A95W,TCGA-DA-A95W-06A,Metastatic,285,72,190,109766,152162,52017,221397,210,2871,43,1,263,887,935,207,573,1089,10604,3871,27841,50586
TCGA-SKCM,TCGA-DA-A95X,TCGA-DA-A95X-06A,Metastatic,630,296,114,88464,82215,89688,155684,1361,80,235,2,984,1880,5925,410,539,1700,4966,5442,78,85194
TCGA-SKCM,TCGA-DA-A95Y,TCGA-DA-A95Y-06A,Metastatic,52,10,9,182101,117100,76753,113495,490,16,14,0,310,745,3970,170,393,742,5937,2074,11837,92632
TCGA-SKCM,TCGA-DA-A95Z,TCGA-DA-A95Z-06A,Metastatic,95,35,33,9556,17427,20611,9447,276,7,60,2,186,575,1125,185,447,608,4293,2251,18,77862
TCGA-SKCM,TCGA-DA-A960,TCGA-DA-A960-01A,Primary Tumor,42,2,7,78958,13460,10073,17639,131,1,86,0,45,696,532,174,150,223,715,777,3208,40334
TCGA-SKCM,TCGA-EB-A1NK,TCGA-EB-A1NK-01A,Primary Tumor,147,91,109,86687,88075,71721,81680,6684,26870,331,4546,303,1956,3800,614,760,2122,6527,5857,28097,192279
TCGA-SKCM,TCGA-EB-A24C,TCGA-EB-A24C-01A,Primary Tumor,84,75,8,116692,37750,59734,125757,10532,11870,138,3174,892,3107,4845,694,1475,2126,27385,12999,41488,125556
TCGA-SKCM,TCGA-EB-A24D,TCGA-EB-A24D-01A,Primary Tumor,130,131,145,159741,160990,125800,117742,1006,1106,104,221,221,4243,8129,565,1689,1464,22363,6475,316,75412
TCGA-SKCM,TCGA-EB-A299,TCGA-EB-A299-01A,Primary Tumor,150,67,171,78872,122588,56174,127064,34784,86167,247,20921,332,1358,2566,1100,572,1690,3212,4202,14011,67529
TCGA-SKCM,TCGA-EB-A3HV,TCGA-EB-A3HV-01A,Primary Tumor,97,43,57,79838,73224,88284,89232,13554,33896,545,7769,483,506,1344,689,534,2508,3247,10302,16788,83569
TCGA-SKCM,TCGA-EB-A3XB,TCGA-EB-A3XB-01A,Primary Tumor,551,122,129,242405,197657,96894,170484,869,1594,125,279,406,3363,2713,323,1541,877,2996,3504,38854,64571
TCGA-SKCM,TCGA-EB-A3XC,TCGA-EB-A3XC-01A,Primary Tumor,44,55,54,119855,64713,92355,75810,4637,12474,344,2348,373,985,963,239,928,954,5854,2559,5294,35260
TCGA-SKCM,TCGA-EB-A3XD,TCGA-EB-A3XD-01A,Primary Tumor,176,175,119,53782,63868,43957,61737,17240,25664,75,6837,238,525,4558,1346,397,2892,3536,3179,30951,34776
TCGA-SKCM,TCGA-EB-A3XE,TCGA-EB-A3XE-01A,Primary Tumor,49,42,141,127306,176988,93199,126401,4086,11063,212,2354,189,781,4662,568,139,1435,2890,5114,10022,264337
TCGA-SKCM,TCGA-EB-A3XF,TCGA-EB-A3XF-01A,Primary Tumor,790,254,24,148053,145789,150849,166127,2981,19685,100,4101,283,1942,2063,544,1136,1631,6104,3694,4363,87507
TCGA-SKCM,TCGA-EB-A3Y6,TCGA-EB-A3Y6-01A,Primary Tumor,251,120,146,198438,167774,100192,263693,2057,1370,331,436,344,2664,2461,325,904,1211,8539,3482,10529,77466
TCGA-SKCM,TCGA-EB-A3Y7,TCGA-EB-A3Y7-01A,Primary Tumor,116,4,9,61082,9446,16696,23539,93,257,144,59,57,385,2105,186,186,716,651,2399,2368,158615
TCGA-SKCM,TCGA-EB-A41A,TCGA-EB-A41A-01A,Primary Tumor,77,109,39,89665,69692,48471,111837,653,1431,61,365,336,3772,9460,533,1434,2462,6673,3643,2372,368425
TCGA-SKCM,TCGA-EB-A41B,TCGA-EB-A41B-01A,Primary Tumor,248,26,237,48796,18769,14337,46676,110,79,70,4,662,1098,2910,555,2128,2267,6542,2664,21577,152253
TCGA-SKCM,TCGA-EB-A42Y,TCGA-EB-A42Y-01A,Primary Tumor,204,142,87,107398,68145,51638,95115,404,234,118,6,608,3394,5546,1064,1019,1303,1052,12387,8480,133478
TCGA-SKCM,TCGA-EB-A42Z,TCGA-EB-A42Z-01A,Primary Tumor,182,141,73,71014,123209,76389,190718,2276,438,218,0,308,2146,3600,884,1313,1946,7028,8573,8059,131322
TCGA-SKCM,TCGA-EB-A430,TCGA-EB-A430-01A,Primary Tumor,312,69,397,179001,197700,116885,210345,460,27,99,0,334,1658,2852,576,1209,1843,8394,5231,43942,348359
TCGA-SKCM,TCGA-EB-A431,TCGA-EB-A431-01A,Primary Tumor,239,42,21,115885,44437,68052,109476,714,133,79,11,572,3232,2865,358,1530,834,7879,801,37441,76034
TCGA-SKCM,TCGA-EB-A44N,TCGA-EB-A44N-01A,Primary Tumor,162,91,147,67243,50398,55991,109563,25670,50004,176,11871,477,1821,2210,668,864,1177,5015,4371,10821,36552
TCGA-SKCM,TCGA-EB-A44O,TCGA-EB-A44O-01A,Primary Tumor,325,44,41,43480,13906,24020,50915,1391,1683,120,481,917,1977,1973,389,1837,1443,8102,2095,3800,68710
TCGA-SKCM,TCGA-EB-A44P,TCGA-EB-A44P-01A,Primary Tumor,688,101,163,76473,122784,69009,165713,784,1105,73,216,396,2363,2560,841,1623,1809,4260,5228,2309,78146
TCGA-SKCM,TCGA-EB-A44Q,TCGA-EB-A44Q-06A,Metastatic,577,393,1506,203103,299993,149224,185857,344,32,114,1,896,2784,1073,465,1737,1479,1110,2285,29481,182655
TCGA-SKCM,TCGA-EB-A44R,TCGA-EB-A44R-06A,Metastatic,149,128,1411,85853,176002,76324,157793,679,18236,246,13685,292,1475,2514,665,2208,1244,10420,3904,20109,78295
TCGA-SKCM,TCGA-EB-A4IQ,TCGA-EB-A4IQ-01A,Primary Tumor,175,41,17,31441,25124,28255,38939,18443,108604,308,23507,363,1749,2225,1004,557,1288,17074,5564,31971,73758
TCGA-SKCM,TCGA-EB-A4IS,TCGA-EB-A4IS-01A,Primary Tumor,743,428,1347,291902,444999,229873,538927,1901,372,259,58,546,2061,4149,788,1657,2168,8482,7697,220,126768
TCGA-SKCM,TCGA-EB-A4OY,TCGA-EB-A4OY-01A,Primary Tumor,30,9,198,124266,22862,39368,12189,76,107,70,17,67,263,1999,103,330,308,4795,4082,85,72149
TCGA-SKCM,TCGA-EB-A4OZ,TCGA-EB-A4OZ-01A,Primary Tumor,123,40,488,225740,183961,82021,87206,2355,15593,135,2330,107,405,1469,399,138,609,856,3566,5439,53360
TCGA-SKCM,TCGA-EB-A4P0,TCGA-EB-A4P0-01A,Primary Tumor,142,106,133,301144,121994,127283,186778,695,67,117,2,137,1440,3196,632,726,831,4720,4807,2030,227004
TCGA-SKCM,TCGA-EB-A4XL,TCGA-EB-A4XL-01A,Primary Tumor,295,105,160,55627,63912,42469,117261,15722,15052,87,4353,393,1814,2589,921,875,1918,9743,4640,7478,115442
TCGA-SKCM,TCGA-EB-A51B,TCGA-EB-A51B-01A,Primary Tumor,217,107,75,269554,283922,223064,419270,1285,2508,76,512,278,3740,1830,334,1188,1114,11461,5950,7239,193139
TCGA-SKCM,TCGA-EB-A550,TCGA-EB-A550-01A,Primary Tumor,361,51,62,69191,94653,47594,195276,48556,168329,126,36166,441,1825,1133,1107,745,1184,5714,3863,15761,33294
TCGA-SKCM,TCGA-EB-A551,TCGA-EB-A551-01A,Primary Tumor,1621,413,1566,126205,253203,139910,290417,4546,324,121,16,553,930,1762,467,700,1563,2404,2971,15844,75579
TCGA-SKCM,TCGA-EB-A553,TCGA-EB-A553-01A,Primary Tumor,37,22,35,50826,7907,3866,6142,195,222,208,42,92,791,419,73,226,195,758,1676,228,155887
TCGA-SKCM,TCGA-EB-A57M,TCGA-EB-A57M-01A,Primary Tumor,51,113,70,40776,34852,48662,50909,4529,18652,658,4228,250,2349,2202,950,825,2519,5630,6807,11271,150440
TCGA-SKCM,TCGA-EB-A5FP,TCGA-EB-A5FP-01A,Primary Tumor,130,38,6,93796,8229,33595,50093,3825,8902,136,2383,544,2611,1362,595,1494,1342,6908,455,52287,57229
TCGA-SKCM,TCGA-EB-A5KH,TCGA-EB-A5KH-06A,Metastatic,10,11,24,5073,7346,5914,7518,239,77,53,3,101,820,2917,353,310,811,14941,6420,16349,255005
TCGA-SKCM,TCGA-EB-A5SE,TCGA-EB-A5SE-01A,Primary Tumor,222,26,32,78585,45176,41700,75415,2744,8234,144,1250,356,1601,3160,608,1414,1173,5298,4634,38713,55288
TCGA-SKCM,TCGA-EB-A5SF,TCGA-EB-A5SF-01A,Primary Tumor,12,15,10,87764,20866,29381,26469,5004,37519,127,7876,50,134,8185,426,89,1573,1821,5169,18515,22769
TCGA-SKCM,TCGA-EB-A5SG,TCGA-EB-A5SG-06A,Metastatic,1235,1015,2955,134978,211503,118029,362703,543,366,137,2,406,1268,957,496,593,757,2399,2857,5747,84617
TCGA-SKCM,TCGA-EB-A5SH,TCGA-EB-A5SH-06A,Metastatic,55,28,88,51596,26606,12177,21004,265,6,93,2,91,549,3882,1114,317,3079,21564,3749,59,81510
TCGA-SKCM,TCGA-EB-A5UL,TCGA-EB-A5UL-06A,Metastatic,271,110,824,124286,101434,84417,182747,305,108,172,27,556,1595,1776,725,1085,1160,7550,810,20037,70926
TCGA-SKCM,TCGA-EB-A5UM,TCGA-EB-A5UM-01A,Primary Tumor,139,40,398,63420,78384,54139,62510,321,191,105,33,164,709,924,373,433,774,5270,3747,7056,179391
TCGA-SKCM,TCGA-EB-A5UN,TCGA-EB-A5UN-06A,Metastatic,695,96,84,78243,89365,43457,167854,493,69,151,11,368,2856,1937,124,488,862,3884,1547,17824,137531
TCGA-SKCM,TCGA-EB-A5VU,TCGA-EB-A5VU-01A,Primary Tumor,82,57,15,20043,17825,16054,69355,9355,27543,2293,7563,398,4150,922,384,1229,870,17314,5246,3788,98528
TCGA-SKCM,TCGA-EB-A5VV,TCGA-EB-A5VV-06A,Metastatic,661,290,902,91470,149403,96544,247042,2628,78,98,17,1124,1189,1672,911,543,1620,2440,4136,1116,47161
TCGA-SKCM,TCGA-EB-A6L9,TCGA-EB-A6L9-06A,Metastatic,297,197,638,184834,191131,72386,138659,1441,30,535,14,482,586,2066,511,273,1707,2832,3420,14147,118299
TCGA-SKCM,TCGA-EB-A6QY,TCGA-EB-A6QY-01A,Primary Tumor,135,37,46,61112,13189,18151,45839,18154,56684,131,12751,470,3394,1404,413,2027,659,4235,2294,13612,29218
TCGA-SKCM,TCGA-EB-A6QZ,TCGA-EB-A6QZ-01A,Primary Tumor,43,16,11,95782,60635,62703,117314,598,11603,107,933,312,1391,3678,861,853,1699,4452,6945,21017,80701
TCGA-SKCM,TCGA-EB-A6R0,TCGA-EB-A6R0-01A,Primary Tumor,2363,613,483,231320,379085,221593,611125,346,269,118,42,749,3833,4064,251,2033,1350,16992,7226,2825,59416
TCGA-SKCM,TCGA-EB-A82B,TCGA-EB-A82B-01A,Primary Tumor,400,369,301,133781,145890,181968,123321,439,98,291,3,182,1542,1846,490,1343,1321,6461,2591,381,199073
TCGA-SKCM,TCGA-EB-A82C,TCGA-EB-A82C-01A,Primary Tumor,44,12,7,76786,51895,82371,54404,1147,7421,74,1584,267,1259,1984,963,940,1880,12381,5466,20512,112436
TCGA-SKCM,TCGA-EB-A85I,TCGA-EB-A85I-01A,Primary Tumor,338,66,573,314713,223658,172928,173540,533,47,245,2,216,774,1659,211,346,728,1199,3633,3922,99063
TCGA-SKCM,TCGA-EB-A85J,TCGA-EB-A85J-01A,Primary Tumor,460,162,586,150958,222084,169381,157479,128,80,96,0,181,1011,2500,719,925,1173,17640,6793,349,218257
TCGA-SKCM,TCGA-EB-A97M,TCGA-EB-A97M-01A,Primary Tumor,201,59,205,214977,249199,101782,238408,356,151,75,0,135,789,2751,374,518,760,3087,3067,19917,149644
TCGA-SKCM,TCGA-EE-A17X,TCGA-EE-A17X-06A,Metastatic,128,35,24,82061,14467,11464,39229,220,18,47,3,434,1084,4280,307,936,1690,7016,6777,18258,216985
TCGA-SKCM,TCGA-EE-A17Y,TCGA-EE-A17Y-06A,Metastatic,26,44,19,41744,46199,68023,73421,2135,1007,443,5,399,1565,2238,588,1326,877,11712,7974,709,213178
TCGA-SKCM,TCGA-EE-A17Z,TCGA-EE-A17Z-06A,Metastatic,25,62,11,22689,3435,2478,10067,2432,597,47,91,363,868,4714,1504,2809,3265,30766,14324,299,156982
TCGA-SKCM,TCGA-EE-A180,TCGA-EE-A180-06A,Metastatic,334,74,64,114048,118536,83396,198953,674,67,131,0,969,2517,3728,483,1578,2532,12836,7597,66359,132828
TCGA-SKCM,TCGA-EE-A181,TCGA-EE-A181-06A,Metastatic,752,568,994,318085,382950,236233,280996,871,22,102,0,507,3439,1555,286,1408,1257,2873,4785,9505,103875
TCGA-SKCM,TCGA-EE-A182,TCGA-EE-A182-06A,Metastatic,67,36,235,337718,101102,109013,44534,1510,4572,155,785,88,307,15161,273,204,1291,3283,10935,18054,101586
TCGA-SKCM,TCGA-EE-A183,TCGA-EE-A183-06A,Metastatic,214,107,400,156528,110806,88118,55374,1178,16,388,5,279,634,7167,757,647,2760,8699,7928,28191,144407
TCGA-SKCM,TCGA-EE-A184,TCGA-EE-A184-06A,Metastatic,323,131,475,70590,57148,36422,70759,448,698,84,5,367,2644,3876,586,482,1236,12646,2444,60519,138618
TCGA-SKCM,TCGA-EE-A185,TCGA-EE-A185-06A,Metastatic,20,8,2,50554,4222,18871,12181,305,224,216,36,309,1253,2159,460,967,1198,12065,2455,16465,83100
TCGA-SKCM,TCGA-EE-A20B,TCGA-EE-A20B-06A,Metastatic,124,144,158,45367,51665,61635,93873,929,591,370,35,232,1487,5584,415,301,1104,4668,3631,1531,119811
TCGA-SKCM,TCGA-EE-A20C,TCGA-EE-A20C-06A,Metastatic,251,11,8,112840,129115,79723,289111,135,142,44,4,335,2602,9281,1227,1041,2571,5373,5065,39,189107
TCGA-SKCM,TCGA-EE-A20F,TCGA-EE-A20F-06A,Metastatic,359,346,617,133276,148128,95515,303816,4808,151,601,15,765,3840,4072,181,1893,1189,18255,8207,36395,347640
TCGA-SKCM,TCGA-EE-A20H,TCGA-EE-A20H-06A,Metastatic,54,60,64,80548,57191,58373,114702,3322,5505,287,6360,923,2963,6024,1534,2650,1845,11842,8846,1107,39603
TCGA-SKCM,TCGA-EE-A20I,TCGA-EE-A20I-06A,Metastatic,476,163,219,186238,151136,91814,207808,1639,421,191,2,513,3071,4733,255,2066,1489,6581,5442,36098,62273
TCGA-SKCM,TCGA-EE-A29A,TCGA-EE-A29A-06A,Metastatic,166,37,5,62583,94459,36887,72076,1474,834,940,0,200,2295,6419,1214,675,1916,6460,5489,44,135616
TCGA-SKCM,TCGA-EE-A29B,TCGA-EE-A29B-06A,Metastatic,117,25,43,110614,60318,59602,67446,122,207,87,0,292,924,4107,1054,670,1901,9368,10443,5607,127575
TCGA-SKCM,TCGA-EE-A29C,TCGA-EE-A29C-06A,Metastatic,73,47,22,27806,17449,16067,29274,1339,233,737,0,262,631,978,277,1340,701,4330,2485,8081,70349
TCGA-SKCM,TCGA-EE-A29D,TCGA-EE-A29D-06A,Metastatic,180,37,16,53104,29675,37731,79999,957,10,105,1,931,5571,2770,1011,1304,2718,8978,3154,33020,228287
TCGA-SKCM,TCGA-EE-A29E,TCGA-EE-A29E-06A,Metastatic,9,93,8,63452,94174,46119,140125,230,18,144,0,592,3240,2254,412,1495,1214,11701,7461,246,116806
TCGA-SKCM,TCGA-EE-A29G,TCGA-EE-A29G-06A,Metastatic,162,186,129,119678,135844,88760,66067,66053,44343,254,15074,1175,3381,1849,942,798,1933,4884,4845,37775,30926
TCGA-SKCM,TCGA-EE-A29H,TCGA-EE-A29H-06A,Metastatic,197,95,172,97606,38660,47565,79912,497,78,354,14,385,2734,1269,401,929,1249,4202,1119,48774,51867
TCGA-SKCM,TCGA-EE-A29L,TCGA-EE-A29L-06A,Metastatic,52,5,13,72281,9337,13319,49688,146,47,106,3,531,4167,3409,416,1818,846,15342,4115,13360,101733
TCGA-SKCM,TCGA-EE-A29M,TCGA-EE-A29M-06A,Metastatic,699,193,295,147964,67276,90049,173095,578,22,69,2,493,2236,2470,193,1366,1654,8892,2951,24245,154605
TCGA-SKCM,TCGA-EE-A29N,TCGA-EE-A29N-06A,Metastatic,993,425,386,111434,111258,84400,190134,1160,704,331,84,713,3559,3705,676,1900,1254,4851,5341,32550,176739
TCGA-SKCM,TCGA-EE-A29P,TCGA-EE-A29P-06A,Metastatic,606,564,1500,435865,585958,361813,475194,753,114,257,5,518,3118,3624,415,965,1056,3398,7287,4567,59736
TCGA-SKCM,TCGA-EE-A29Q,TCGA-EE-A29Q-06A,Metastatic,419,55,23,59917,66623,46046,179396,1204,150,149,2,746,6790,3061,456,1261,1952,21630,8925,8668,266861
TCGA-SKCM,TCGA-EE-A29R,TCGA-EE-A29R-06A,Metastatic,72,30,28,62017,61741,34553,95869,2466,948,221,3,608,1878,5898,539,1448,1036,17082,8488,25,143080
TCGA-SKCM,TCGA-EE-A29S,TCGA-EE-A29S-06A,Metastatic,157,141,238,227025,169126,208115,152838,2905,1628,526,0,643,3486,1154,727,805,2054,14485,4867,22,212974
TCGA-SKCM,TCGA-EE-A29T,TCGA-EE-A29T-06A,Metastatic,793,570,236,61885,88815,50896,201498,575,347,593,1,703,1894,1023,238,455,2203,3558,3858,83,152117
TCGA-SKCM,TCGA-EE-A29V,TCGA-EE-A29V-06A,Metastatic,132,34,16,115472,16069,30341,60599,2156,5402,273,1273,280,1223,3896,628,1545,1323,18622,692,2914,231025
TCGA-SKCM,TCGA-EE-A29W,TCGA-EE-A29W-06A,Metastatic,16,51,20,17365,12334,10525,52777,2477,297,224,2,263,2266,9291,1787,1344,1949,4649,9083,32,122353
TCGA-SKCM,TCGA-EE-A29X,TCGA-EE-A29X-06A,Metastatic,597,121,343,148834,165532,136264,150260,500,70,332,5,236,1311,2212,1058,367,1776,6656,5866,3061,87319
