project_short_name,case_barcode,sample_barcode,sample_type_name,CD274,PDCD1LG2,PDCD1,HLA_A,HLA_B,HLA_C,B2M,GJA1,GJB2,GJA5,GJB6,ARNTL,CLOCK,PER1,PER2,CRY1,CRY2,MYC,TP53,CDH1,VIM
TCGA-SKCM,TCGA-EE-A2GN,TCGA-EE-A2GN-06A,Metastatic,1.4162,2.8361,1.8305,1300.572,882.5086,674.0413,737.7135,18.8149,773.9447,2.6268,0.1467,2.3095,10.89,29.4322,12.0096,17.2835,23.5462,129.73,94.4158,70.5133,1135.9676
TCGA-SKCM,TCGA-EE-A2GO,TCGA-EE-A2GO-06A,Metastatic,2.3885,1.4771,0.7159,520.5103,363.3972,912.4475,619.6199,21.0998,285.5582,1.9242,0.0492,6.7042,10.3954,19.8636,10.6971,13.1634,20.444,117.576,60.854,0.1142,2337.1078
TCGA-SKCM,TCGA-EE-A2GP,TCGA-EE-A2GP-06A,Metastatic,6.0421,7.2351,2.8781,914.0264,1392.2477,1008.0091,1608.5592,56.8111,13.0564,11.7113,0.052,8.3361,28.8039,18.562,8.2134,23.624,22.6905,120.9413,47.1595,4.652,945.3884
TCGA-SKCM,TCGA-EE-A2GR,TCGA-EE-A2GR-06A,Metastatic,0.1433,0.5186,0.1604,1049.2243,444.8606,1057.82,683.1578,9.3611,7.2726,0.7671,0.8228,8.1118,21.7027,116.3172,8.393,16.2985,8.6382,215.4013,111.5693,803.7661,2439.2869
TCGA-SKCM,TCGA-EE-A2GS,TCGA-EE-A2GS-06A,Metastatic,3.6846,3.0885,3.4462,2912.0977,2480.2115,1646.0151,2680.6758,27.404,150.7681,6.0572,83.6842,2.2157,9.3745,34.1159,6.5912,22.5733,16.4193,123.0047,103.751,183.9026,486.3373
TCGA-SKCM,TCGA-EE-A2GT,TCGA-EE-A2GT-06A,Metastatic,2.1375,4.3744,17.7161,2306.7705,1511.3147,1148.015,945.4349,16.5633,0.5119,3.9289,0.0775,5.236,4.6196,18.7026,5.4552,12.5184,36.102,73.6948,34.288,73.1717,1980.9498
TCGA-SKCM,TCGA-EE-A2GU,TCGA-EE-A2GU-06A,Metastatic,10.8298,9.5404,31.7471,5341.3924,6003.3753,8124.6356,4187.7337,4.6555,30.3295,2.541,0.4719,7.1375,20.5796,41.4285,4.4683,10.5275,17.7159,160.0787,21.5266,504.47,833.12
TCGA-SKCM,TCGA-EE-A2M5,TCGA-EE-A2M5-06A,Metastatic,92.7042,73.8697,7.7226,1349.7414,2464.7976,1421.7733,1310.5857,78.8995,28.3917,1.882,0.0604,7.4242,11.8955,16.8102,3.7456,20.1676,10.9682,46.9745,24.1819,1.0894,4281.798
TCGA-SKCM,TCGA-EE-A2M6,TCGA-EE-A2M6-06A,Metastatic,3.0925,2.6118,3.7651,329.5884,560.0766,409.8385,780.4218,6.5571,63.4667,2.7082,0.1997,2.3201,10.5983,16.2864,8.5953,19.9617,8.7322,338.4139,73.8907,59.8305,1487.1178
TCGA-SKCM,TCGA-EE-A2M7,TCGA-EE-A2M7-06A,Metastatic,2.134,2.8776,3.2671,900.7765,1597.2506,1279.3732,1550.8834,186.2615,94.4212,56.2585,3.6946,3.3678,11.2548,97.8966,25.2668,17.115,27.1261,92.7427,98.5472,2.7159,1245.5791
TCGA-SKCM,TCGA-EE-A2M8,TCGA-EE-A2M8-06A,Metastatic,19.9443,27.5504,105.0761,5800.9282,7661.1682,6879.2322,5970.081,19.753,89.4917,2.7171,13.7499,8.2728,13.673,10.1399,5.8415,11.1354,19.4334,47.7348,57.6041,367.6494,482.7184
TCGA-SKCM,TCGA-EE-A2MC,TCGA-EE-A2MC-06A,Metastatic,19.4966,45.484,40.2683,1943.8212,2993.6602,2414.8042,2539.3658,106.5491,15.6823,4.49,0.1309,8.2079,16.7277,52.5986,6.4034,8.3221,47.8188,14.8739,35.5343,0.4207,2033.1118
TCGA-SKCM,TCGA-EE-A2MD,TCGA-EE-A2MD-06A,Metastatic,2.6322,2.7815,6.0363,969.6403,443.3027,520.1835,297.2836,12.2874,7.1465,3.616,0.6582,4.4345,23.8886,32.1524,3.9674,14.2105,13.0186,343.0823,27.2129,288.7102,982.5675
TCGA-SKCM,TCGA-EE-A2ME,TCGA-EE-A2ME-06A,Metastatic,16.3367,28.5693,55.0034,2866.7517,5179.0329,2764.9653,4187.5118,45.3889,5.1596,1.0926,0.2337,8.1904,12.2081,16.6583,6.4624,15.2808,18.2337,40.0356,40.6555,7.6023,769.7372
TCGA-SKCM,TCGA-EE-A2MF,TCGA-EE-A2MF-06A,Metastatic,3.3963,4.3142,5.5356,3430.1502,3556.7449,3153.6212,2592.7427,13.1179,9.903,3.819,0.0,4.9821,11.4056,46.013,4.8971,19.1047,14.1682,77.9421,65.818,59.9236,2951.3553
TCGA-SKCM,TCGA-EE-A2MG,TCGA-EE-A2MG-06A,Metastatic,7.2341,8.8264,21.4361,1620.3565,2734.2672,2173.4672,3205.0155,61.7663,51.8497,12.4429,32.2931,6.7657,15.9958,20.372,6.5748,11.8497,21.3505,51.3848,37.4833,72.4067,859.4855
TCGA-SKCM,TCGA-EE-A2MH,TCGA-EE-A2MH-06A,Metastatic,2.3466,2.4965,8.2541,1526.67,2939.7188,2331.445,1526.4133,17.2558,2.7339,6.2037,0.57,2.2274,11.0136,14.6417,2.4645,7.2169,8.6587,77.0634,47.7875,189.5481,923.5426
TCGA-SKCM,TCGA-EE-A2MI,TCGA-EE-A2MI-06A,Metastatic,10.2109,21.0091,12.7997,4309.6022,6814.1097,5684.5567,2315.0555,26.3771,72.8553,10.5245,0.092,10.0071,16.9279,23.7563,7.6278,17.9085,20.5588,12.4984,62.2598,1.0157,4564.4535
TCGA-SKCM,TCGA-EE-A2MJ,TCGA-EE-A2MJ-06A,Metastatic,10.9063,9.4284,34.2261,3858.8509,3313.7159,4142.3638,2805.4546,16.345,1.0549,4.1578,0.038,6.6406,11.9992,27.6268,5.1814,13.1246,13.8914,95.2169,34.4422,74.0227,436.1354
TCGA-SKCM,TCGA-EE-A2MK,TCGA-EE-A2MK-06A,Metastatic,15.2266,17.8204,11.578,5234.89,7737.0451,5969.0429,3530.3266,9.357,98.3204,1.4032,19.8457,3.8614,17.8449,9.819,3.5441,8.4145,22.7639,72.5173,76.7418,15.5287,1890.5587
TCGA-SKCM,TCGA-EE-A2ML,TCGA-EE-A2ML-06A,Metastatic,14.683,10.2067,21.3749,4151.2254,4706.0756,6772.0227,4850.0539,17.6502,28.3748,4.6643,0.1451,4.1499,26.15,61.8132,9.8126,16.9612,30.92,130.1342,52.9946,1188.2199,2071.9845
TCGA-SKCM,TCGA-EE-A2MM,TCGA-EE-A2MM-06A,Metastatic,3.6427,13.1349,2.0389,2429.4321,2610.6351,1831.2064,2094.647,20.2035,1.0616,5.3499,0.056,14.0496,8.9131,42.0535,4.2662,26.4137,24.5594,216.1994,75.175,0.6305,1758.9772
TCGA-SKCM,TCGA-EE-A2MN,TCGA-EE-A2MN-06A,Metastatic,5.2008,6.8133,21.8758,5122.1594,5345.3798,4327.5783,2676.6496,5.7752,0.4092,2.7061,0.0815,2.2437,12.8983,30.7335,11.0947,11.3311,10.8707,162.9881,29.4088,34.9638,1970.104
TCGA-SKCM,TCGA-EE-A2MP,TCGA-EE-A2MP-06A,Metastatic,5.1517,7.35,8.9659,5246.0974,5244.4997,6097.7767,3475.4962,13.9268,28.1897,14.1547,0.524,4.5948,9.2313,26.1108,2.6686,10.4975,14.3259,14.4564,94.0622,112.7412,921.2154
TCGA-SKCM,TCGA-EE-A2MQ,TCGA-EE-A2MQ-06A,Metastatic,7.7737,6.4333,2.8277,2527.003,1081.0044,1402.8145,1850.2656,32.7222,31.2449,6.8009,0.1092,5.8109,11.2803,31.4253,8.2337,19.1826,21.6168,170.2349,12.4859,65.7642,1580.0383
TCGA-SKCM,TCGA-EE-A2MR,TCGA-EE-A2MR-06A,Metastatic,48.6187,52.2094,48.4912,1894.3269,2769.3145,2077.0227,2412.7097,28.7896,0.2175,8.7998,0.3473,16.6305,17.6132,14.3602,13.0921,18.6891,24.9534,109.4666,53.3978,3.9083,2241.5501
TCGA-SKCM,TCGA-EE-A2MS,TCGA-EE-A2MS-06A,Metastatic,2.5048,4.4337,9.902,771.2876,1071.7577,1198.5446,750.8192,9.8912,188.0101,1.6303,71.1124,3.5278,7.0094,20.2834,3.981,11.0166,10.3157,78.2159,63.3634,111.2374,687.3079
TCGA-SKCM,TCGA-EE-A2MT,TCGA-EE-A2MT-06A,Metastatic,2.1639,0.8618,1.861,1272.8482,2374.0115,1594.2509,1417.3017,11.8356,5.5502,4.9674,0.1105,4.5234,16.5681,31.5624,5.4265,16.6241,10.0478,125.9985,17.1506,5.1511,2139.6127
TCGA-SKCM,TCGA-EE-A2MU,TCGA-EE-A2MU-06A,Metastatic,16.9675,15.3762,16.2841,5673.4312,5952.647,4737.7893,2724.7056,43.5964,21.1087,8.5586,0.0662,3.9959,6.8884,15.6585,5.9771,11.4526,14.5767,48.1669,37.3842,24.7751,855.8651
TCGA-SKCM,TCGA-EE-A3AA,TCGA-EE-A3AA-06A,Metastatic,5.5131,13.6075,14.1944,3867.5012,4975.2649,7580.4773,4584.2056,24.7777,3.8112,9.9244,0.7915,9.1453,39.0102,12.6606,5.5959,20.336,19.6957,78.0617,48.2394,4.3016,1565.674
TCGA-SKCM,TCGA-EE-A3AB,TCGA-EE-A3AB-06A,Metastatic,1.3132,5.6495,3.8589,1099.4658,1453.5054,2339.6316,939.218,31.2588,8.6541,19.4579,0.1547,2.9054,10.5027,12.3031,3.3732,13.6609,7.2328,15.6117,113.1615,0.0552,2083.2134
TCGA-SKCM,TCGA-EE-A3AC,TCGA-EE-A3AC-06A,Metastatic,7.9134,8.5469,15.7905,1946.1571,2822.0772,2304.0338,2351.5791,7.2616,0.5862,2.5177,0.0,4.392,18.2955,35.2605,7.8872,16.0727,20.174,146.5002,47.0216,2.9009,2982.1603
TCGA-SKCM,TCGA-EE-A3AD,TCGA-EE-A3AD-06A,Metastatic,1.4697,1.7068,0.18,3460.5966,3175.5509,2506.0338,1368.9561,13.9494,7.0418,1.5685,1.1732,3.6644,38.7839,33.7908,10.8269,11.1792,25.6542,288.1221,80.5885,531.0295,976.5902
TCGA-SKCM,TCGA-EE-A3AE,TCGA-EE-A3AE-06A,Metastatic,10.4809,10.5008,22.3437,2583.4674,4073.912,2861.9032,3936.9559,6.0302,22.9058,1.2036,2.2268,4.2157,18.8676,22.5466,5.7509,13.7593,13.0209,86.7895,10.4859,396.4719,1035.9592
TCGA-SKCM,TCGA-EE-A3AF,TCGA-EE-A3AF-06A,Metastatic,3.2559,4.9356,7.4903,4413.2573,2313.6345,1629.6205,1263.2857,11.9806,6.238,3.901,0.0,4.0953,9.5514,44.3262,3.174,6.9996,13.8287,131.8692,95.2606,0.4496,1882.1054
TCGA-SKCM,TCGA-EE-A3AG,TCGA-EE-A3AG-06A,Metastatic,0.3245,0.434,0.1854,285.5579,239.8997,245.4466,379.584,20.304,24.9888,2.9901,0.1699,5.4152,11.2122,57.9572,11.5505,14.3801,18.4376,66.8147,11.6845,2.7486,2280.6337
TCGA-SKCM,TCGA-EE-A3AH,TCGA-EE-A3AH-06A,Metastatic,1.6017,1.8274,0.3303,1322.4066,280.2189,783.9704,909.442,22.4405,567.365,46.7453,541.6862,2.547,24.4067,42.3352,3.7794,18.2129,16.8215,26.9947,59.5466,162.2355,954.1257
TCGA-SKCM,TCGA-EE-A3J3,TCGA-EE-A3J3-06A,Metastatic,1.9407,3.3449,3.7241,3677.5425,3378.202,3634.5477,1103.6245,56.9963,105.002,8.1811,0.0166,3.0816,13.9802,16.3659,5.4375,13.1216,10.8903,136.1617,91.6205,186.5046,1045.2173
TCGA-SKCM,TCGA-EE-A3J4,TCGA-EE-A3J4-06A,Metastatic,4.3746,2.2851,1.8576,219.1769,844.4148,800.728,1756.9227,10.0052,2.1624,1.2953,0.0,2.0149,14.1184,49.8097,7.9057,11.4478,21.454,193.8745,58.7374,0.2213,2120.1385
TCGA-SKCM,TCGA-EE-A3J5,TCGA-EE-A3J5-06A,Metastatic,5.9343,6.8049,18.7139,1497.6495,1458.5655,1422.5403,1487.6226,23.41,8.7122,2.803,0.197,3.3371,6.3757,20.182,3.3384,13.5323,9.9099,166.1911,21.8589,364.3491,899.2963
TCGA-SKCM,TCGA-EE-A3J7,TCGA-EE-A3J7-06A,Metastatic,1.7827,2.2166,6.1601,1423.7305,2627.3593,1735.8899,1076.2085,13.8265,7.2359,1.7478,4.5569,3.8286,20.0244,15.5941,5.6467,22.1741,9.9171,187.0411,83.3548,19.7494,875.5719
TCGA-SKCM,TCGA-EE-A3J8,TCGA-EE-A3J8-06A,Metastatic,0.6268,0.6353,0.0,156.4032,208.2691,135.8567,757.896,8.3433,16.7923,4.4901,1.1025,6.4865,10.9703,6.5706,5.6707,44.6944,8.1128,49.5835,80.5118,13.5018,892.7756
TCGA-SKCM,TCGA-EE-A3JA,TCGA-EE-A3JA-06A,Metastatic,4.8374,6.9655,2.0972,2695.5971,3544.2617,2147.9774,3059.82,51.3364,16.1963,1.6348,0.0,4.98,26.7356,20.0059,5.9731,14.238,19.047,106.387,40.6926,1.4145,3490.9826
TCGA-SKCM,TCGA-EE-A3JB,TCGA-EE-A3JB-06A,Metastatic,5.3739,8.4556,2.9131,731.7008,975.6967,689.3572,1349.5571,69.8529,20.2422,2.6673,0.037,5.9226,27.5901,11.6525,10.7991,19.8192,18.7983,22.0871,67.5576,0.1288,1406.4918
TCGA-SKCM,TCGA-EE-A3JD,TCGA-EE-A3JD-06A,Metastatic,15.5787,19.3926,20.8972,4197.7828,6801.3408,3894.5315,3622.7724,28.1243,3.2205,5.0809,0.3144,9.8967,9.6719,10.3512,6.7321,21.5525,16.5196,25.7635,30.0896,5.9801,1652.64
TCGA-SKCM,TCGA-EE-A3JE,TCGA-EE-A3JE-06A,Metastatic,30.7895,26.9293,32.2509,4798.4074,5434.063,4708.3743,4780.5131,57.9055,74.9135,6.8449,1.6518,7.5626,10.9573,14.4157,4.978,12.3072,15.7904,24.0819,46.015,82.3459,803.3163
TCGA-SKCM,TCGA-EE-A3JH,TCGA-EE-A3JH-06A,Metastatic,11.9809,9.5701,33.6513,1526.4784,2030.0987,1437.1843,2028.8542,12.4868,8.8771,2.5946,0.2274,3.3566,4.1992,8.5536,2.2218,4.1169,8.8486,40.5039,30.8693,76.0138,462.9209
TCGA-SKCM,TCGA-EE-A3JI,TCGA-EE-A3JI-06A,Metastatic,3.4511,2.9613,1.7307,1188.2364,953.6047,1500.6307,1980.2662,9.4876,0.0458,1.6385,0.0173,3.4431,34.8717,67.2287,19.2438,13.934,37.6744,178.0421,52.4122,0.1022,1296.6641
TCGA-SKCM,TCGA-ER-A193,TCGA-ER-A193-06A,Metastatic,24.4271,22.0114,18.7023,2029.6282,2306.8412,1800.3871,1491.3736,37.6845,41.0825,9.3034,0.5057,4.6351,12.0342,23.2382,7.4214,10.9999,21.7521,64.7248,47.0471,43.4506,1384.1334
TCGA-SKCM,TCGA-ER-A194,TCGA-ER-A194-01A,Primary Tumor,0.9136,1.2245,11.6919,3130.1165,2741.0928,1560.3858,511.3565,3.0882,4.0399,2.3078,0.5739,1.0296,1.4538,20.0655,1.8997,0.9043,14.1335,37.5468,30.5245,1.1831,1343.1738
TCGA-SKCM,TCGA-ER-A195,TCGA-ER-A195-06A,Metastatic,8.5939,13.0571,21.0952,1746.7008,2326.2382,1430.142,1950.6779,81.8921,7.0978,9.3601,0.4304,4.6767,14.8015,7.6459,9.5802,20.4973,17.339,57.4208,43.0212,0.9524,776.1812
TCGA-SKCM,TCGA-ER-A196,TCGA-ER-A196-01A,Primary Tumor,4.2766,3.8057,0.0817,1082.6157,606.7943,713.9605,602.4189,513.0047,3301.2632,4.7697,510.391,5.9571,22.2699,18.9584,4.452,9.3727,10.27,445.7856,71.0984,533.218,5288.7041
TCGA-SKCM,TCGA-ER-A197,TCGA-ER-A197-06A,Metastatic,4.39,9.7844,22.7773,6244.2784,8733.5842,6380.0454,2491.5,19.0244,16.7912,4.4509,1.6915,2.5509,8.7576,14.1531,2.2889,10.0003,6.4865,54.9141,31.8738,68.3504,715.4519
TCGA-SKCM,TCGA-ER-A198,TCGA-ER-A198-06A,Metastatic,6.3905,5.2128,6.8155,2413.8923,2641.6078,2470.2184,686.5927,14.4787,3.9399,2.619,0.0366,6.5543,27.5172,21.1032,3.2893,20.8961,9.0182,117.9162,63.7398,548.1802,1585.207
TCGA-SKCM,TCGA-ER-A199,TCGA-ER-A199-06A,Metastatic,6.6065,5.1461,17.4182,4097.2765,4988.7859,2629.5801,2452.6827,22.6595,100.7906,1.9653,0.2912,3.7178,8.1566,26.6557,4.3749,10.2554,11.0695,60.0652,50.4147,107.4499,845.8164
TCGA-SKCM,TCGA-ER-A19A,TCGA-ER-A19A-06A,Metastatic,27.1607,51.9251,60.6634,3585.2565,4649.9593,5109.062,4764.9168,333.0286,81.7581,15.1134,14.5613,7.5607,12.893,35.6096,16.3398,17.9253,33.8762,58.8772,42.8883,29.5238,1539.5498
TCGA-SKCM,TCGA-ER-A19B,TCGA-ER-A19B-06A,Metastatic,3.8024,0.605,0.4588,306.2366,311.4009,818.8701,996.4048,43.0085,19.7875,11.1364,2.0596,3.3627,8.0134,14.9286,2.5612,16.9357,16.4215,44.1496,46.3544,23.0625,1818.906
TCGA-SKCM,TCGA-ER-A19C,TCGA-ER-A19C-06A,Metastatic,1.2779,1.9509,0.3851,2044.4019,610.4073,976.8909,416.2576,19.6847,13.8532,3.6997,0.0463,2.8462,13.2655,8.3044,4.363,15.569,8.4098,78.62,31.4537,113.2987,1933.1797
TCGA-SKCM,TCGA-ER-A19D,TCGA-ER-A19D-06A,Metastatic,2.9356,8.7465,9.1454,1301.5574,1424.9897,1138.3397,1265.7567,171.3651,11.0014,10.9013,0.1281,5.1692,9.0986,25.93,11.3457,32.5212,19.6803,78.649,141.5393,1.0566,1314.8114
TCGA-SKCM,TCGA-ER-A19E,TCGA-ER-A19E-06A,Metastatic,1.213,2.4053,1.5498,308.1686,416.0477,273.9241,542.0837,36.588,82.6107,1.2959,1.5681,3.7599,7.22,26.4039,5.0549,19.5875,14.502,45.1682,13.0162,4.4848,1438.2488
TCGA-SKCM,TCGA-ER-A19F,TCGA-ER-A19F-06A,Metastatic,1.4271,2.972,3.6766,934.0586,471.5564,558.2956,690.992,12.632,15.2245,1.6853,0.9578,2.8724,15.7584,53.999,5.1888,14.9133,15.2978,203.9992,45.4186,29.8449,4555.6982
TCGA-SKCM,TCGA-ER-A19G,TCGA-ER-A19G-06A,Metastatic,33.2967,16.7039,4.772,2434.2647,3275.0635,3210.1274,1150.5115,13.3713,0.5625,2.2171,0.0203,3.3737,15.9227,23.349,5.2654,10.0196,9.9085,52.7101,53.486,382.5093,1353.5062
TCGA-SKCM,TCGA-ER-A19H,TCGA-ER-A19H-06A,Metastatic,5.0208,7.9345,17.9357,1429.6902,1604.6736,1264.8586,1462.4472,63.3731,99.5988,5.2538,12.933,3.0662,18.7304,18.3917,5.4731,20.2609,21.8983,186.67,89.0535,241.8228,1027.5142
TCGA-SKCM,TCGA-ER-A19J,TCGA-ER-A19J-06A,Metastatic,3.9937,4.9619,2.5216,901.2284,494.3352,540.1577,515.5538,62.5218,105.3074,4.5154,1.5756,2.6007,15.0424,23.9436,5.268,18.203,20.688,87.7589,63.2787,67.8379,1499.0146
TCGA-SKCM,TCGA-ER-A19K,TCGA-ER-A19K-01A,Primary Tumor,5.1897,3.4453,2.4352,9047.6454,3239.5895,2827.4862,1626.3753,155.5141,253.8487,2.2468,41.4526,4.3116,12.6689,12.3417,2.3953,11.0315,9.556,63.391,43.3514,554.0653,2336.5608
TCGA-SKCM,TCGA-ER-A19L,TCGA-ER-A19L-06A,Metastatic,1.571,1.6697,0.7262,309.2163,556.168,857.9375,558.075,79.627,2.2276,1.5438,0.0222,3.4406,12.8203,8.0675,4.3475,14.7394,15.497,82.6544,57.7841,286.9564,640.2169
TCGA-SKCM,TCGA-ER-A19M,TCGA-ER-A19M-06A,Metastatic,96.7191,70.142,29.5302,5673.2321,5471.5852,6143.3863,6183.1609,50.9951,88.7587,5.6438,2.6062,5.1542,13.3131,34.973,4.6906,14.7605,7.9593,112.4792,56.5476,226.6828,1623.7081
TCGA-SKCM,TCGA-ER-A19N,TCGA-ER-A19N-06A,Metastatic,6.7176,12.6983,19.3853,1602.1329,2401.7765,1384.2907,1800.4121,19.6646,22.1085,5.5177,2.5056,3.1293,6.0112,12.4921,5.6665,10.233,16.4024,111.6899,43.5108,21.6717,1502.6929
TCGA-SKCM,TCGA-ER-A19O,TCGA-ER-A19O-06A,Metastatic,2.601,3.4201,19.8629,4479.1502,3410.8423,3450.1784,1146.0778,10.4219,6.0517,6.9275,0.0,2.0762,3.1068,16.1555,1.9738,3.2245,17.5126,41.9571,81.962,94.3749,1586.9035
TCGA-SKCM,TCGA-ER-A19P,TCGA-ER-A19P-06A,Metastatic,13.1356,19.1228,69.354,5412.3503,7846.7343,7413.5646,6969.2738,14.9027,8.1647,4.3881,0.5001,8.5451,8.7739,10.0212,3.7092,13.8589,15.1883,36.1017,64.7096,211.6895,646.0499
TCGA-SKCM,TCGA-ER-A19Q,TCGA-ER-A19Q-06A,Metastatic,10.3324,13.9667,11.2848,1952.7841,1814.5088,2411.6798,1795.9471,26.4746,18.7616,10.8692,3.1015,3.6372,11.0596,21.7339,6.1922,10.8959,13.0949,87.128,56.0806,327.493,1079.8435
TCGA-SKCM,TCGA-ER-A19S,TCGA-ER-A19S-06A,Metastatic,17.2657,19.2053,74.4159,5359.0306,7697.3218,5812.9077,5534.4011,7.0099,10.4527,0.7267,0.0287,4.1754,8.1607,18.968,4.213,7.5729,10.8808,51.4366,36.7206,154.353,491.83
TCGA-SKCM,TCGA-ER-A19T,TCGA-ER-A19T-06A,Metastatic,0.8163,2.9646,2.9052,564.2724,1506.8892,1766.4414,1068.8657,12.3635,0.0226,2.7708,0.0171,3.9899,5.2436,95.6102,2.9605,10.5775,20.3912,69.5224,58.5103,0.1465,2013.2643
TCGA-SKCM,TCGA-ER-A19T,TCGA-ER-A19T-01A,Primary Tumor,0.2459,1.5334,0.1111,1069.8555,432.2143,658.6131,355.5505,23.6388,10.2686,3.0717,1.4493,2.8795,22.4387,104.1967,6.0935,32.9638,14.5481,117.7551,45.3191,4.5318,1133.3476
TCGA-SKCM,TCGA-ER-A19W,TCGA-ER-A19W-06A,Metastatic,28.1783,20.0549,51.2167,4402.8417,5119.5152,3322.6551,4322.3601,12.3049,18.8773,2.3456,0.0655,8.0226,13.2691,25.3639,3.689,18.3678,14.9041,78.5921,26.4581,54.9942,790.1377
TCGA-SKCM,TCGA-ER-A1A1,TCGA-ER-A1A1-06A,Metastatic,8.1892,10.9536,61.484,2312.5526,2723.2304,2270.0476,2116.863,39.6052,1.2981,3.7307,0.9821,7.8887,7.5777,25.5264,11.2924,8.9506,20.3115,58.7108,66.3186,11.3696,610.8082
TCGA-SKCM,TCGA-ER-A2NB,TCGA-ER-A2NB-01A,Primary Tumor,0.8442,0.9862,8.7485,1058.3541,824.1394,807.746,229.979,121.5836,2251.5465,2.0012,225.1447,0.4955,1.0455,31.7601,2.6083,0.2643,5.6984,32.0663,18.6619,65.1389,352.1067
TCGA-SKCM,TCGA-ER-A2NC,TCGA-ER-A2NC-06A,Metastatic,17.7514,9.1198,2.3397,1355.7286,2168.9649,1949.6744,1602.2672,67.2098,32.7627,16.8025,0.0206,9.0434,9.9536,21.837,8.5871,16.0084,19.5559,18.0927,77.7483,0.3524,825.7614
TCGA-SKCM,TCGA-ER-A2ND,TCGA-ER-A2ND-06A,Metastatic,1.1747,1.9666,2.3012,1358.944,1304.8465,747.5134,776.7092,0.9811,0.5869,0.4416,0.0131,1.398,9.8271,27.6459,1.7648,1.7414,2.1008,59.5562,71.1731,44.2083,699.9027
TCGA-SKCM,TCGA-ER-A2NE,TCGA-ER-A2NE-06A,Metastatic,1.1315,0.5256,0.0831,1278.0998,581.7547,524.4269,586.0713,6.606,13.0577,3.6579,1.8834,4.0305,13.8895,47.4975,17.9414,12.5876,20.0359,245.1094,57.2424,129.7995,579.6307
TCGA-SKCM,TCGA-ER-A2NF,TCGA-ER-A2NF-06A,Metastatic,6.1985,9.6946,7.8703,4083.0684,2526.2951,3714.7415,1741.9043,42.4459,52.9105,1.7496,26.6199,2.6046,7.2942,24.6749,1.3586,5.5714,13.6063,53.3162,38.3732,319.6348,1242.0216
TCGA-SKCM,TCGA-ER-A2NF,TCGA-ER-A2NF-01A,Primary Tumor,4.6568,10.5372,11.2322,2586.3472,1643.8899,2076.8184,1303.6675,56.7236,26.7092,1.2606,6.1305,2.6382,6.476,8.0141,2.3082,7.4258,10.9021,125.6145,56.3481,174.5746,1338.1728
TCGA-SKCM,TCGA-ER-A2NG,TCGA-ER-A2NG-06A,Metastatic,21.6469,25.1663,36.2173,3334.2599,3613.9421,3184.0403,2724.2458,17.7832,13.3453,6.9943,0.889,6.3412,10.6048,19.3133,4.6307,14.4816,18.0772,89.0798,28.1694,63.0041,929.9873
TCGA-SKCM,TCGA-ER-A2NH,TCGA-ER-A2NH-06A,Metastatic,20.7185,18.5908,87.3231,5553.0446,6237.9367,3409.4544,5080.2894,24.1973,10.5285,6.0408,1.0923,5.641,7.75,55.7131,8.4174,16.9786,16.285,33.2194,72.9338,120.7169,873.2411
TCGA-SKCM,TCGA-ER-A3ES,TCGA-ER-A3ES-06A,Metastatic,1.3332,2.0434,0.0967,506.4213,67.2203,282.4925,261.0121,2.1509,1.1888,0.2468,0.093,2.1647,6.9383,28.4471,6.5674,10.2861,15.7854,223.5687,36.3257,0.8641,685.7342
TCGA-SKCM,TCGA-ER-A3ET,TCGA-ER-A3ET-06A,Metastatic,7.9751,13.0221,3.8348,2954.4951,2127.238,1771.9186,1283.8637,26.5521,25.4014,6.5219,0.0304,4.9825,27.6753,24.7132,4.4207,16.837,16.1727,48.4479,40.2989,56.398,538.4726
TCGA-SKCM,TCGA-ER-A3EV,TCGA-ER-A3EV-06A,Metastatic,1.4724,1.7686,1.987,4785.9175,1781.6302,1220.0575,618.8136,19.4393,8.5841,2.4528,0.2055,1.7058,3.3216,32.6336,2.5427,12.8734,19.4247,173.2053,55.792,21.0329,2213.0491
TCGA-SKCM,TCGA-ER-A3PL,TCGA-ER-A3PL-06A,Metastatic,4.1589,2.4978,1.4484,1845.674,3828.4183,1801.3999,1750.8555,27.6669,21.2391,0.9699,0.0,6.4062,16.0912,22.7625,8.6076,15.1167,12.9208,107.8532,64.8025,315.9247,1638.2789
TCGA-SKCM,TCGA-ER-A42H,TCGA-ER-A42H-01A,Primary Tumor,1.0348,2.2555,0.1308,863.0505,493.2413,497.742,398.4516,53.0152,2.134,1.9185,0.0,2.1952,12.051,69.996,7.2737,21.2065,15.6928,185.6557,54.022,90.5979,694.9497
TCGA-SKCM,TCGA-ER-A42K,TCGA-ER-A42K-06A,Metastatic,1.5175,0.8444,0.2448,1685.8691,1617.3202,1359.076,4096.8521,20.825,8.4191,6.5133,0.6504,4.2837,15.2431,12.4539,3.0096,14.0333,8.3632,35.5186,84.2207,0.2524,1348.8456
TCGA-SKCM,TCGA-ER-A42L,TCGA-ER-A42L-06A,Metastatic,8.7484,9.2694,21.5894,1163.4357,2005.4439,1221.265,2788.5212,352.31,2.7732,5.5219,0.0285,12.1024,8.8425,76.5354,2.4315,16.1043,27.3113,85.0991,27.9907,44.4171,338.6237
